location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
54,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.9,210.49486648042313
55,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.9,203.21305289552205
56,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.9,54.68802271078997
72,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.9,41.570389753971064
US,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.9,10393.651702461662
01,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.975,120.62910112739628
02,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.975,13.21854600140332
04,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.975,1059.9176925844783
05,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.975,89.68067001298493
06,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.975,880.0643333347309
08,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.975,186.9397685533477
09,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.975,124.62655105874794
10,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.975,35.50875973061577
11,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.975,44.67842367829668
12,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.975,489.2283107760935
13,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.975,157.61299719708887
15,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.975,35.83732542620017
16,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.975,35.4496275410792
17,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.975,374.51930985869416
18,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.975,237.78215663145184
19,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.975,82.67160215187886
20,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.975,89.8409625938469
21,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.975,145.10012424052508
22,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.975,103.1240259856656
23,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.975,38.39392785985381
24,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.975,119.69814175546287
25,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.975,572.7110611835125
26,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.975,630.711528039249
27,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.975,289.2183426077918
28,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.975,71.34282049708149
29,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.975,249.8525223446471
30,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.975,40.61125706186151
31,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.975,46.81454242504983
32,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.975,55.99086183862944
33,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.975,49.70039782434572
34,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.975,237.08006745903748
35,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.975,186.64810797599876
36,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.975,616.8160393436057
37,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.975,200.75510202968482
38,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.975,31.351753408633137
39,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.975,371.83582211116715
40,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.975,109.40233837826236
41,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.975,94.29549058022786
42,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.975,1396.7672644817922
44,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.975,47.38475257248426
45,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.975,100.79065136631425
46,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.975,54.784402752471735
47,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.975,151.47949683049717
48,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.975,500.14858556517265
49,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.975,87.40938443906816
50,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.975,31.379795883763382
51,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.975,152.83761571470805
53,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.975,139.9459539281484
54,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.975,215.33824598500195
55,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.975,197.3124110425593
56,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.975,69.13197944095792
72,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.975,47.88343560664153
US,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.975,10576.576001399215
01,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.975,129.84876164388538
02,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.975,13.744328043410892
04,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.975,1089.5347412535536
05,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.975,96.04426787708819
06,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.975,955.7340175592009
08,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.975,199.99774304186604
09,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.975,128.86800472405437
10,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.975,39.651626163831445
11,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.975,45.724550757818875
12,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.975,521.947548749969
13,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.975,161.17661985598176
15,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.975,37.28252989491862
16,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.975,38.44602273750196
17,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.975,413.2661032941973
18,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.975,254.77532983113542
19,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.975,88.94517323870065
20,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.975,93.8304498823543
21,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.975,153.2950992956541
22,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.975,111.560518541516
23,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.975,40.98711901636928
24,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.975,128.79385743119965
25,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.975,612.2707418735473
26,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.975,638.2104216309536
27,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.975,313.4149338976777
28,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.975,75.46811186590661
29,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.975,272.3718503126182
30,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.975,41.8665012306051
31,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.975,50.8941068515265
32,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.975,62.7168546766031
33,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.975,49.51991937167207
34,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.975,250.61038734844695
35,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.975,194.10711868994687
36,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.975,674.92779304255
37,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.975,212.7814937546473
38,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.975,32.31174109297356
39,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.975,380.52190168103033
40,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.975,118.26591363918412
41,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.975,102.15172138980621
42,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.975,1396.2325607601208
44,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.975,48.0054764944197
45,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.975,107.83865345380491
46,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.975,60.881828237722004
47,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.975,158.84383082286175
48,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.975,502.8183285187253
49,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.975,95.58235697651406
50,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.975,32.02785926884595
51,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.975,162.26768877294774
53,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.975,161.66423290268852
54,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.975,217.8757888237366
55,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.975,213.63647286322455
56,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.975,68.47335331045234
72,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.975,50.00532639622393
US,2024-11-30,1,2024-12-07,wk inc covid hosp,quantile,0.975,10640.671112385156
01,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.975,142.98088619025893
02,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.975,14.051684565253858
04,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.975,1117.6494795905132
05,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.975,103.48968982936977
06,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.975,1024.0130784817197
08,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.975,225.33896943226438
09,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.975,139.2558974414233
10,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.975,42.372707773630786
11,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.975,52.542143261459806
12,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.975,591.5213790560113
13,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.975,179.34567188670803
15,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.975,42.859566258543225
16,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.975,42.94992122561411
17,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.975,440.6397065605961
18,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.975,265.0463730904233
19,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.975,93.99371499185337
20,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.975,101.74797689709386
21,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.975,161.0061658596655
22,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.975,120.49712604298385
23,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.975,47.598212966165974
24,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.975,134.72340785680942
25,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.975,663.9920730215623
26,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.975,705.3183753429432
27,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.975,309.00922136071995
28,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.975,81.42104878481688
29,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.975,291.36072793005314
30,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.975,46.16374162140165
31,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.975,56.82134315503404
32,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.975,67.42847673870983
33,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.975,52.588417174156895
34,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.975,275.31582320646027
35,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.975,200.3702889822912
36,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.975,718.5194312600088
37,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.975,241.52353990455597
38,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.975,33.88838208353194
39,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.975,412.5083049084244
40,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.975,130.47363660693293
41,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.975,110.18030877889825
42,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.975,1467.9165379451738
44,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.975,51.19559787858711
45,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.975,115.52119534057324
46,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.975,72.50551436393211
47,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.975,174.10510336552449
48,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.975,600.2725296955726
49,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.975,101.29597824388934
50,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.975,32.958669257921834
51,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.975,170.3467402801406
53,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.975,178.59510634316413
54,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.975,225.63204330736056
55,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.975,227.1964263211166
56,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.975,66.72093959687135
72,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.975,53.88195154219791
US,2024-11-30,2,2024-12-14,wk inc covid hosp,quantile,0.975,11316.094115304462
01,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.975,152.20557215191675
02,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.975,14.421929066565081
04,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.975,1230.0480640702604
05,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.975,107.52121243100848
06,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.975,1053.2836865384693
08,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.975,230.88598662300697
09,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.975,145.2625008313191
10,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.975,40.25000953935396
11,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.975,51.02193840512623
12,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.975,623.6717981296522
13,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.975,191.87581396181955
15,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.975,45.35243995276158
16,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.975,42.186359871390444
17,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.975,463.19886916704655
18,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.975,280.95230604380674
19,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.975,97.1481772656528
20,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.975,105.69527582934056
21,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.975,164.0916347561791
22,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.975,124.63732549200287
23,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.975,48.53148743455584
24,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.975,145.03252293868542
25,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.975,696.8166810250807
26,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.975,720.2653109901383
27,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.975,314.73855099145817
28,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.975,84.77345032079042
29,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.975,296.03760780117085
30,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.975,49.35597557374551
31,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.975,59.01914892054296
32,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.975,69.15572129390613
33,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.975,60.42271231795993
34,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.975,347.15812888198496
35,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.975,202.18718726984252
36,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.975,770.4872270592815
37,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.975,246.01612481121035
38,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.975,35.74331657580622
39,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.975,436.06633631080257
40,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.975,137.97484276380914
41,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.975,115.79190652715035
42,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.975,1533.0411924123111
44,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.975,51.5987743544996
45,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.975,122.06567981797771
46,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.975,69.15633297610437
47,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.975,185.76254996862025
48,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.975,643.4941838383227
49,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.975,104.44996196129219
50,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.975,33.976947713449064
51,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.975,183.027928967072
53,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.975,193.74477764998068
54,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.975,225.42166591985037
55,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.975,243.89579352379874
56,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.975,72.72300391614746
72,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.975,55.86527723950099
US,2024-11-30,3,2024-12-21,wk inc covid hosp,quantile,0.975,11883.12728801759
